,dst_port,protocol,length,Dst_ip_range,Direction,Class
364,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
365,d-74,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
366,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
367,d-74,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
368,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
369,d-382,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
370,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
371,d-645,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
372,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
373,d-382,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
374,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
375,d-931,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
376,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
377,d-270,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
378,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
379,d-760,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
380,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
381,d-760,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
382,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
383,d-543,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
384,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
385,d-341,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
386,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
387,d-543,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
388,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
389,d-417,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
390,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
391,d-287,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
392,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
393,d-746,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
394,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
395,d-525,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
396,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
397,d-746,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
398,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
399,d-298,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
400,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
401,d-266,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
402,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
403,d-598,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
404,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
405,d-598,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
406,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
407,d-840,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
408,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
409,d-495,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
410,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
411,d-854,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
412,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
413,d-940,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
414,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
415,d-940,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
416,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
417,d-378,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
418,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
419,d-44,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
420,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
421,d-346,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
422,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
423,d-1020,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
424,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
425,d-1020,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
426,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
427,d-713,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
428,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
429,d-299,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
430,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
431,d-537,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
432,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
433,d-537,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
434,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
435,d-331,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
436,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
437,d-639,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
438,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
439,d-144,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
440,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
441,d-1010,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
442,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
443,d-1010,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
444,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
445,d-282,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
446,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
447,d-151,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
448,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
449,d-250,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
450,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
451,d-845,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
452,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
453,d-845,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
454,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
455,d-2,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
456,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
457,d-682,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
458,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
459,d-138,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
460,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
461,d-131,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
462,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
463,d-131,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
464,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
465,d-63,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
466,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
467,d-736,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
468,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
469,d-296,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
470,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
471,d-296,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
472,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
473,d-296,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
474,d-60478,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
475,d-399,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
476,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
477,d-807,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
478,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
479,d-592,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
480,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
481,d-592,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
482,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
483,d-619,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
484,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
485,d-835,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
486,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
487,d-1003,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
488,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
489,d-290,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
490,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
491,d-290,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
492,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
493,d-231,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
494,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
495,d-843,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
496,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
497,d-813,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
498,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
499,d-581,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
500,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
501,d-581,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
502,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
503,d-156,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
504,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
505,d-973,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
506,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
507,d-395,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
508,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
509,d-395,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
510,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
511,d-326,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
512,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
513,d-106,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
514,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
515,d-453,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
516,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
517,d-769,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
518,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
519,d-769,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
520,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
521,d-728,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
522,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
523,d-717,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
524,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
525,d-321,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
526,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
527,d-863,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
528,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
529,d-863,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
530,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
531,d-665,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
532,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
533,d-722,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
534,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
535,d-604,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
536,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
537,d-518,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
538,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
539,d-518,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
540,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
541,d-659,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
542,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
543,d-983,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
544,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
545,d-829,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
546,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
547,d-829,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
548,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
549,d-811,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
550,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
551,d-893,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
552,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
553,d-523,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
554,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
555,d-366,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
556,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
557,d-366,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
558,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
559,d-464,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
560,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
561,d-99,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
562,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
563,d-622,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
564,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
565,d-795,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
566,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
567,d-795,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
568,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
569,d-671,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
570,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
571,d-812,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
572,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
573,d-904,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
574,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
575,d-904,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
576,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
577,d-904,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
578,d-60478,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
579,d-704,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
580,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
581,d-168,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
582,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
583,d-715,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
584,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
585,d-132,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
586,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
587,d-132,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
588,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
589,d-814,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
590,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
591,d-628,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
592,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
593,d-224,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
594,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
595,d-224,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
596,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
597,d-876,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
598,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
599,d-461,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
600,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
601,d-648,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
602,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
603,d-280,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
604,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
605,d-280,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
606,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
607,d-81,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
608,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
609,d-1016,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
610,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
611,d-950,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
612,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
613,d-198,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
614,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
615,d-198,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
616,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
617,d-643,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
618,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
619,d-379,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
620,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
621,d-822,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
622,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
623,d-822,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
624,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
625,d-692,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
626,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
627,d-419,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
628,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
629,d-352,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
630,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
631,d-456,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
632,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
633,d-456,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
634,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
635,d-476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
636,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
637,d-615,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
638,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
639,d-494,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
640,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
641,d-959,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
642,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
643,d-959,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
644,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
645,d-666,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
646,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
647,d-674,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
648,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
649,d-227,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
650,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
651,d-227,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
652,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
653,d-564,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
654,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
655,d-507,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
656,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
657,d-649,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
658,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
659,d-216,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
660,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
661,d-216,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
662,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
663,d-887,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
664,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
665,d-228,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
666,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
667,d-425,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
668,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
669,d-51,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
670,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
671,d-51,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
672,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
673,d-679,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
674,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
675,d-402,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
676,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
677,d-183,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
678,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
679,d-183,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
680,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
681,d-539,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
682,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
683,d-121,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
684,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
685,d-698,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
686,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
687,d-90,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
688,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
689,d-90,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
690,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
691,d-621,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
692,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
693,d-958,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
694,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
695,d-319,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
696,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
697,d-389,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
698,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
699,d-389,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
700,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
701,d-927,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
702,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
703,d-689,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
704,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
705,d-688,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
706,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
707,d-899,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
708,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
709,d-899,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
710,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
711,d-490,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
712,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
713,d-152,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
714,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
715,d-992,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
716,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
717,d-992,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
718,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
719,d-891,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
720,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
721,d-742,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
722,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
723,d-793,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
724,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
725,d-370,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
726,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
727,d-370,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
728,d-60477,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
729,d-586,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
730,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
731,d-107,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
732,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
733,d-367,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
734,d-60476,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
735,d-28,p-TCP,l-2,r-PRIVATE,x-OUT,c-NaN
